Date,Open,High,Low,Close,Adj Close,Volume
2025-04-09,34.95775406366786,35.08514609405366,34.830362033282064,34.95775406366786,34.60817652303118,2528090
2025-04-10,34.95775406366786,35.20830789701048,34.655500476165756,34.90605430950837,34.556993766413285,1927443
2025-04-11,34.90605430950837,35.155494731852514,34.62528001227335,34.874720434617494,34.52597323027132,2635619
2025-04-14,34.874720434617494,35.23155659887876,34.755380269266844,35.11221643352811,34.76109426919283,2124046
2025-04-15,35.11221643352811,35.30005813286696,34.887462204005814,35.07530390334466,34.72455086431121,1976310
2025-04-16,35.07530390334466,35.19805340540814,34.46509828430862,34.587847786372095,34.241969308508374,2434171
2025-04-17,34.587847786372095,34.97394250398961,34.31586923330025,34.701963950917765,34.00792467189941,1888442
2025-04-18,34.701963950917765,34.935120991290525,34.38657990831758,34.61973694869034,33.92734220971653,2552459
2025-04-21,34.61973694869034,34.87651969018244,34.29736710892191,34.554149850414014,33.51752535490159,1636080
2025-04-22,34.554149850414014,34.752814471183,34.398662650856934,34.59732727162592,33.213434180760885,1305852
2025-04-23,34.59732727162592,34.81148661293234,34.464524848747004,34.678684190053424,33.291536822451285,2308981
2025-04-24,34.678684190053424,35.254444701409504,34.49169741130704,35.06745792266312,33.66475960575659,1395523
2025-04-25,35.06745792266312,35.54078409448491,34.817815112908825,35.29114128473062,33.87949563334139,2789630
2025-04-28,35.29114128473062,35.44654880681372,35.17803663133015,35.333444153413254,33.920106387276725,2060324
2025-04-29,35.333444153413254,35.580027717018176,34.84661113046307,35.09319469406799,33.68946690630527,1636880
2025-04-30,35.09319469406799,35.20192097897171,34.65495984643441,34.763686131338126,33.3731386860846,1277193
2025-05-01,34.763686131338126,35.1828123334572,34.43093260956073,34.8500588116798,33.45605645921261,2102978
2025-05-02,34.8500588116798,35.50279857777628,34.637172230405135,35.289911996501615,33.87831551664155,2695945
2025-05-05,35.289911996501615,35.501489557790954,35.09765707545982,35.30923463674916,33.896865251279195,1920947
2025-05-06,35.30923463674916,35.62587842938586,34.962559317984635,35.27920311062133,33.86803498619648,1868150
2025-05-07,35.27920311062133,35.585551528953516,35.15602483873956,35.46237325707175,34.04387832678888,2669924
2025-05-08,35.46237325707175,35.74303234632192,34.70335734611897,34.98401643536914,33.584655777954374,1662992
2025-05-09,34.98401643536914,35.284607613174266,34.58571260600499,34.88630378381011,33.490851632457705,1533972
2025-05-12,34.88630378381011,35.4001741554445,34.53984362583933,35.05371399747372,33.651565437574774,1828456
2025-05-13,35.05371399747372,35.60675990441955,34.796595077087694,35.34964098403352,33.93565534467218,2267316
2025-05-14,35.34964098403352,35.63679149161289,34.98762978874144,35.274780296320806,33.51104128150477,1297182
2025-05-15,35.274780296320806,35.71372405467448,34.96703061212061,35.40597437047428,33.635675651950564,1212487
2025-05-16,35.40597437047428,35.71334594484106,35.18719888253538,35.49457045690215,33.719841934057044,2197249
2025-05-19,35.49457045690215,35.95509478967242,35.30290353276813,35.7634278655384,33.97525647226148,2280252
2025-05-20,35.7634278655384,36.07173524273753,35.08634025582843,35.39464763302757,33.27096877504591,1876836
2025-05-21,35.39464763302757,35.89351977789102,35.09180928602694,35.59068143089039,33.455240545036965,1506022
2025-05-22,35.59068143089039,35.80846700799126,34.87258475549798,35.09037033259885,32.98494811264292,2696334
2025-05-23,35.09037033259885,35.34989252374435,33.978074403729856,34.237596594875356,32.18334079918283,2367721
2025-05-26,34.237596594875356,34.482653645409734,33.80199825548907,34.047055306023445,32.00423198766204,1414797
2025-05-27,34.047055306023445,34.35040773549702,33.45553539815591,33.758887827629486,31.733354557971715,1990523
2025-05-28,33.758887827629486,34.20407722783306,33.59953327859383,34.044722678797406,32.002039318069556,1974683
2025-05-29,34.044722678797406,34.58573857362172,33.723336528408616,34.26435242323293,32.20849127783895,2217822
2025-05-30,34.26435242323293,34.39468774864452,33.74679354379892,33.877128869210516,31.844501137057883,1257353
2025-06-02,33.877128869210516,34.29763474998333,33.73421120004582,34.154717080818635,32.10543405596952,1770295
2025-06-03,34.154717080818635,34.385809930132766,33.60691109979936,33.83800394911349,31.80772371216668,2305074
2025-06-04,33.83800394911349,34.110506837172935,33.54313619135592,33.81563907941536,31.786700734650438,2324041
2025-06-05,33.81563907941536,33.952012898530434,33.59067220434254,33.72704602345761,31.366152801815577,2088481
2025-06-06,33.72704602345761,33.945529239198734,33.55023927520698,33.7687224909481,31.40491191658173,1617194
2025-06-09,33.7687224909481,34.330406536495616,33.47449879243473,34.036182837982246,31.653650039323487,1262047
2025-06-10,34.036182837982246,34.45016226579846,33.83341110606524,34.24739053388146,31.850073196509754,2322088
2025-06-11,34.24739053388146,34.57609944593886,34.0373784733755,34.3660873854329,31.61680039459827,2038118
2025-06-12,34.3660873854329,34.72551038520528,34.22368823886563,34.58311123863801,31.816462339546973,2120970
2025-06-13,34.58311123863801,34.97913437112662,34.34914594588354,34.74516907837215,31.96555555210238,2650549
2025-06-16,34.74516907837215,34.99531172432388,34.29510038402711,34.545243029978835,31.78162358758053,1998571
2025-06-17,34.545243029978835,34.770542764112285,34.09184608016894,34.31714581430239,31.571774149158202,1596867
2025-06-18,34.31714581430239,34.49289985243781,33.99458862649233,34.170342664627746,31.436715251457528,2635035
2025-06-19,34.170342664627746,34.66000021661882,33.84756787692612,34.33722542891719,31.246875140314646,1917131
2025-06-20,34.33722542891719,34.61718405355843,33.98147902670984,34.26143765135108,31.177908262729485,2427541
2025-06-23,34.26143765135108,35.170456945747915,34.1223886057743,35.03140790017113,31.87858118915573,2525806
2025-06-24,35.03140790017113,35.311556145034416,34.48645366287047,34.76660190773375,31.637607736037715,2172506
2025-06-25,34.76660190773375,34.99025459211671,34.189113017619995,34.41276570200296,31.31561678882269,2079516
2025-06-26,34.41276570200296,34.92361653362865,34.1580395331009,34.66889036472659,31.202001328253935,1535074
2025-06-27,34.66889036472659,35.342408276715204,34.46970317179616,35.14322108378477,31.277466764568448,1687050
2025-06-30,35.14322108378477,35.60205911591459,34.85814166329538,35.316979695425196,31.432111928928425,1738480
2025-07-01,35.316979695425196,35.88263842513924,35.03682349715334,35.60248222686739,31.686209181911977,1536670
2025-07-02,35.60248222686739,36.28555023913751,35.40805098566344,36.091118997933556,31.76018471818153,1290442
2025-07-03,36.091118997933556,36.38900092685423,35.76673043520618,36.06461236412685,31.73685888043163,2597532
2025-07-04,36.06461236412685,36.19599189839884,35.45703638575902,35.588415920031004,31.317806009627283,1814750
2025-07-07,35.588415920031004,35.75572138967788,35.24807875797703,35.4153842276239,31.165538120309034,2799786
2025-07-08,35.4153842276239,35.86227364621437,35.29431100509167,35.74120042368214,31.45225637284028,1587091
2025-07-09,35.74120042368214,36.03321581961259,34.97035454427831,35.262369940208764,31.03088554738371,1768883
2025-07-10,35.262369940208764,35.603241896116565,34.93809675040288,35.27896870631068,31.045492461553398,2476468
