Date,Open,High,Low,Close,Adj Close,Volume
2025-04-09,69.86750891127936,70.37155652401668,69.36346129854203,69.86750891127936,69.86750891127936,2514280
2025-04-10,69.86750891127936,70.14532948199798,69.42960728379381,69.70742785451243,69.0103535759673,2761924
2025-04-11,69.70742785451243,70.0001284221159,69.3143991195322,69.60709968713567,68.91102869026432,1722509
2025-04-14,69.60709968713567,70.93026913396092,68.97160965457226,70.29477910139751,69.59183131038354,2293877
2025-04-15,70.29477910139751,70.75494575979707,69.71761101926026,70.17777767765982,68.77422212410661,2113660
2025-04-16,70.17777767765982,70.45844118353713,68.46287293937318,68.7435364452505,67.36866571634549,1768692
2025-04-17,68.7435364452505,69.70154129126125,68.10993095804349,69.06793580405424,67.68657708797316,2248185
2025-04-18,69.06793580405424,69.41155836473789,68.47593895199459,68.81956151267823,67.44317028242467,1516096
2025-04-21,68.81956151267823,69.36361096095123,68.07592362671359,68.61997307498659,67.24757361348685,2266681
2025-04-22,68.61997307498659,69.00606888231405,68.35120735321027,68.73730316053773,67.36255709732698,2308738
2025-04-23,68.73730316053773,69.17318263112355,68.5301297460588,68.96600921664462,67.58668903231172,2458607
2025-04-24,68.96600921664462,70.42967687383377,68.63063749329817,70.09430515048732,68.69241904747757,2443959
2025-04-25,70.09430515048732,71.33477762230893,69.50185318568906,70.74232565751068,69.32747914436047,1947151
2025-04-28,70.74232565751068,71.0785563500902,70.52177295492224,70.85800364750176,69.44084357455172,1661221
2025-04-29,70.85800364750176,71.48834922702324,69.51350426229482,70.14384984181629,68.0395343465618,1254048
2025-04-30,70.14384984181629,70.35949896521076,68.95582911429679,69.17147823769126,67.09633389056052,2607842
2025-05-01,69.17147823769126,69.65984598012416,68.92677066131826,69.41513840375116,66.63853286760111,2427338
2025-05-02,69.41513840375116,70.96108515041918,69.14922155217579,70.69516829884381,67.86736156689005,1386115
2025-05-05,70.69516829884381,71.41816864629143,70.02023514197725,70.74323548942488,67.91350606984788,2718047
2025-05-06,70.74323548942488,71.42647970354247,69.96306017880096,70.64630439291855,67.8204522172018,1910789
2025-05-07,70.64630439291855,71.85999648021034,69.96246612302706,71.17615821031885,68.32911188190609,1215354
2025-05-08,71.17615821031885,71.52725122751356,69.4127622177605,69.76385523495522,66.973301025557,2367420
2025-05-09,69.76385523495522,70.14200142692562,69.09155243102883,69.46969862299923,65.99621369184926,1596927
2025-05-12,69.46969862299923,70.23275563561165,69.1875118393163,69.95056885192872,65.753534720813,2018510
2025-05-13,69.95056885192872,71.05596417853572,69.70426674534328,70.80966207195027,65.85298572691374,2093617
2025-05-14,70.80966207195027,71.12090592076372,70.26990027858649,70.58114412739994,65.64046403848194,1261196
2025-05-15,70.58114412739994,71.46713833950416,70.07175319069648,70.9577474028007,65.99070508460466,1300126
2025-05-16,70.9577474028007,71.65615275996242,70.51114110218629,71.209546459348,66.22487820719364,2167763
2025-05-19,71.209546459348,72.44573302126734,70.75698681657657,71.99317337849591,66.23371950821624,1882130
2025-05-20,71.99317337849591,72.26762929787071,70.62380265650461,70.89825857587941,65.22639788980906,1430600
2025-05-21,70.89825857587941,71.82201054992028,70.54236627815678,71.46611825219765,65.74882879202184,1815012
2025-05-22,71.46611825219765,71.79944895698792,69.65556299374589,69.98889369853616,64.38978220265327,1939329
2025-05-23,69.98889369853616,70.3846272345103,67.10442309270904,67.50015662868319,62.10014409838853,1308143
2025-05-26,67.50015662868319,67.86274156503349,66.57908112372748,66.94166606007778,61.58633277527156,1719367
2025-05-27,66.94166606007778,67.18685404343758,65.85899523253896,66.10418321589876,60.81584855862686,1345122
2025-05-28,66.10418321589876,67.54689798073632,65.47574103420978,66.91845579904734,61.56497933512355,2191440
2025-05-29,66.91845579904734,67.89183306960103,66.57087967865704,67.54425694921073,61.46527382378177,1741142
2025-05-30,67.54425694921073,68.00364147071313,65.96011192780537,66.41949644930777,60.441741768870074,2385703
2025-06-02,66.41949644930777,67.48671865882618,66.14373857007996,67.21096077959837,61.16197430943451,1365984
2025-06-03,67.21096077959837,67.76266288321119,65.73898997746544,66.29069208107826,60.324529793781224,2106556
2025-06-04,66.29069208107826,66.70546804643648,65.8035101422574,66.21828610761561,59.59645749685405,1220447
2025-06-05,66.21828610761561,66.68338181772988,65.49077962208057,65.95587533219484,58.700729045653404,2712432
2025-06-06,65.95587533219484,66.4805322892028,65.5426519316479,66.06730888865586,58.79990491090371,1392426
2025-06-09,66.06730888865586,67.43464433418785,65.46063203802926,66.82796748356125,59.47689106036952,2626879
2025-06-10,66.82796748356125,67.96552002018483,66.29120740598295,67.42875994260652,60.0115963489198,2507295
2025-06-11,67.42875994260652,68.03943717986985,67.15277282560784,67.76345006287117,60.30947055595534,2348665
2025-06-12,67.76345006287117,69.0580985601214,67.08893441371747,68.38358291096769,60.177552961651564,2732427
2025-06-13,68.38358291096769,69.09271333943163,68.13647790831581,68.84560833677975,60.58413533636618,1362158
2025-06-16,68.84560833677975,69.51842555432269,67.58415707856885,68.25697429611179,59.38356763761726,1925531
2025-06-17,68.25697429611179,68.63975237617487,67.20587860237492,67.588656682438,58.12624474689668,1203246
2025-06-18,67.588656682438,67.8058277704832,66.939576370388,67.1567474584332,57.08323533966822,1571473
2025-06-19,67.1567474584332,68.09512444468359,66.69163140789284,67.63000839414323,57.48550713502175,1995295
2025-06-20,67.63000839414323,67.93000286169865,67.10289589110702,67.40289035866245,57.29245680486308,1316821
2025-06-23,67.40289035866245,70.0688861571526,66.96158693322303,69.62758273171319,59.183445321956206,2234907
2025-06-24,69.62758273171319,70.06995645678585,68.40615433611771,68.84852806119036,58.52124885201181,2190741
2025-06-25,68.84852806119036,69.3446040536428,67.31884582115012,67.81492181360255,57.64268354156217,1723394
