Date,Open,High,Low,Close,Adj Close,Volume
2025-04-09,64.87050484677448,65.39718872606915,64.34382096747981,64.87050484677448,64.87050484677448,1598094
2025-04-10,64.87050484677448,65.46691414590515,64.11783680286148,64.71424610199215,64.71424610199215,2283832
2025-04-11,64.71424610199215,65.27169989506245,64.05854254458447,64.61599633765478,64.61599633765478,1933074
2025-04-14,64.61599633765478,65.69479887601537,64.20384340205041,65.28264594041099,64.62981948100688,2034582
2025-04-15,65.28264594041099,65.57456317716166,64.87624978977324,65.16816702652392,64.51648535625868,2367432
2025-04-16,65.16816702652392,65.57573651433573,63.367984750860344,63.77555423867216,63.13779869628544,1932281
2025-04-17,63.77555423867216,64.53531570902561,63.32959132765449,64.08935279800794,62.80756574204778,2775555
2025-04-18,64.08935279800794,64.36660668479605,63.570304603071065,63.84755848985918,61.9321317351634,1833327
2025-04-21,63.84755848985918,64.11773613557033,63.38294351136416,63.653121157075304,61.10699631079229,1389841
2025-04-22,63.653121157075304,64.32820746602236,63.0909578316493,63.76604414059636,61.2154023749725,2152161
2025-04-23,63.76604414059636,64.41735537287359,63.33568989842458,63.98700113070181,61.427521085473735,2491857
2025-04-24,63.98700113070181,65.70273960658301,63.36520559338312,65.08094406926432,62.477706306493744,2107692
2025-04-25,65.08094406926432,66.03725232064559,64.7528959223273,65.70920417370857,63.08083600676022,2157790
2025-04-28,65.70920417370857,66.31321877815867,65.21663155479509,65.82064615924519,62.529613851282924,1490177
2025-04-29,65.82064615924519,66.15698154827925,64.79004777114028,65.12638316017434,61.87006400216562,2073630
2025-04-30,65.12638316017434,65.71195290751592,63.59638643896811,64.18195618630969,60.9728583769942,2677753
2025-05-01,64.18195618630969,64.75063465933505,63.84878254678778,64.41746101981313,61.19658796882247,1973276
2025-05-02,64.41746101981313,66.00311955504802,64.07329394548992,65.6589524807248,62.37600485668856,1573845
2025-05-05,65.6589524807248,66.31405322844304,65.04963221249388,65.70473296021211,62.4194963122015,2023259
2025-05-06,65.70473296021211,65.97003408911142,65.34442404187213,65.60972517077144,62.32923891223287,2522017
2025-05-07,65.60972517077144,66.75612861567272,64.976957332944,66.12336077784528,62.81719273895301,1886907
2025-05-08,66.12336077784528,66.67520786362127,64.19957484580151,64.7514219315775,61.51385083499862,1496857
2025-05-09,64.7514219315775,65.37821136596557,63.83835233364841,64.46514176803647,61.241884679634644,1493622
2025-05-12,64.46514176803647,65.36498984961848,64.03099673831063,64.93084481989264,61.03499413069908,1505311
2025-05-13,64.93084481989264,66.15511445811454,64.53960501518598,65.76387465340788,61.16040342766932,1339972
2025-05-14,65.76387465340788,66.2606287399479,65.04436554284099,65.54111962938101,60.95324125532434,2765964
2025-05-15,65.54111962938101,66.54504422604353,64.9019510599084,65.90587565657091,61.29246436061094,1350588
