Date,Open,High,Low,Close,Adj Close,Volume
2025-04-09,89.84213994656535,90.4064318816658,89.27784801146491,89.84213994656535,89.84213994656535,2265490
2025-04-10,89.84213994656535,90.52982655331084,88.96269218565767,89.65037879240316,89.65037879240316,1399105
2025-04-11,89.65037879240316,90.22550438737622,88.9568159232326,89.53194151820566,89.53194151820566,1466675
2025-04-14,89.53194151820566,90.8977072096812,89.01508507238684,90.38085076386238,89.47704225622375,1527388
2025-04-15,90.38085076386238,91.0290649842579,89.59380630009328,90.2420205204888,89.3396003152839,2232821
2025-04-16,90.2420205204888,90.83410567559562,87.8933221721967,88.48540732730353,87.6005532540305,1267690
2025-04-17,88.48540732730353,89.36295174801751,88.01110027652014,88.88864469723411,87.99975825026178,1320052
2025-04-18,88.88864469723411,89.34744167202055,88.12938442980744,88.58818140459388,86.816417776502,2113867
2025-04-21,88.58818140459388,88.87238662074907,88.06338806067271,88.3475932768279,86.58064141129134,1896492
2025-04-22,88.3475932768279,89.21972483756551,87.62432961340684,88.49646117414446,86.72653195066157,2082875
2025-04-23,88.49646117414446,89.06054574065715,88.21811458781481,88.7821991543275,86.11873317969767,2429588
2025-04-24,88.7821991543275,90.72776676035717,88.22735595642952,90.17292356245919,87.46773585558542,2130233
2025-04-25,90.17292356245919,91.60551696723299,89.5407268487107,90.9733202534845,88.24412064587996,2776026
2025-04-28,90.9733202534845,91.67948132850294,90.4139690580621,91.12013013308054,88.38652622908812,2508939
2025-04-29,91.12013013308054,91.94778171170884,89.42042328094587,90.24807485957417,87.54063261378694,1343010
2025-04-30,90.24807485957417,90.762798385287,88.543481015072,89.05820454078483,86.38645840456128,2726441
2025-05-01,89.05820454078483,90.06441555406636,88.35614642301603,89.36235743629756,86.68148671320863,1879672
2025-05-02,89.36235743629756,91.28068957648543,89.02113601504544,90.93946815523331,88.21128411057632,1642303
2025-05-05,90.93946815523331,91.80896850333457,90.13379912678093,91.00329947488218,87.3631674958869,2209369
2025-05-06,91.00329947488218,91.6009113934904,90.29146554923314,90.88907746784136,87.2535143691277,1948812
2025-05-07,90.88907746784136,91.87619956831539,90.55737557783912,91.54449767831315,86.96727279439749,1729375
2025-05-08,91.54449767831315,92.20234930583858,89.1567142636264,89.81456589115183,85.32383759659423,2470978
2025-05-09,89.81456589115183,90.17314427423022,89.09919610071299,89.45777448379138,84.98488575960181,1823673
2025-05-12,89.45777448379138,90.90009905023173,88.61119921823087,90.05352378467121,84.65031235759093,1620157
2025-05-13,90.05352378467121,91.43583039613786,89.73145483142194,91.11376144288859,84.73579814188638,2607615
2025-05-14,91.11376144288859,91.92652225516967,90.02510430452585,90.83786511680694,83.57083590746238,2340401
2025-05-15,90.83786511680694,92.00295917247098,90.14019883830954,91.30529289397359,84.0008694624557,1698702
2025-05-16,91.30529289397359,92.00754502591997,90.91713589858956,91.61938803053594,84.28983698809307,2539124
2025-05-19,91.61938803053594,93.14407142191195,91.06175850648637,92.58644189786237,85.17952654603339,1383539
2025-05-20,92.58644189786237,93.34691619722638,90.48621997866591,91.24669427802992,83.94695873578753,2736451
2025-05-21,91.24669427802992,92.49608143099965,90.69966198895368,91.94904914192341,84.59312521056954,1665470
2025-05-22,91.94904914192341,92.49255598655466,89.59522817358008,90.13873501821134,82.92763621675444,2429430
2025-05-23,90.13873501821134,90.42270472269338,86.79731232577653,87.08128203025858,80.11477946783789,1594283
2025-05-26,87.08128203025858,87.87933352397178,85.59991540248477,86.39796689619797,79.48612954450213,2030389
2025-05-27,86.39796689619797,87.07837153544773,84.69001882269599,85.37042346194575,77.68708535037064,2492822
2025-05-28,85.37042346194575,87.1336788437349,84.61524954292685,86.378504924716,78.60443948149155,2422168
2025-05-29,86.378504924716,87.91290071125955,85.61962143389232,87.15401722043588,79.31015567059664,1593173
2025-05-30,87.15401722043588,87.85751228142918,85.0691916094021,85.7726866703954,77.19541800335587,2143164
2025-06-02,85.7726866703954,87.13956887167768,85.3857492293243,86.75263143060658,78.07736828754592,1884227
2025-06-03,86.75263143060658,87.03436579907853,85.34122378524206,85.62295815371401,77.06066233834261,2509633
2025-06-04,85.62295815371401,86.09855696113016,85.06260859319832,85.53820740061447,76.98438666055303,1838610
2025-06-05,85.53820740061447,86.03788961746059,84.71943702713192,85.21911924397804,75.84501612714045,2616435
2025-06-06,85.21911924397804,85.91152110013095,84.6686594839482,85.36106134010112,75.97134459268999,1433307
2025-06-09,85.36106134010112,86.96484062041091,84.69972269211611,86.3035019724259,76.81011675545906,1351893
2025-06-10,86.3035019724259,87.82333830736961,85.52872961209468,87.04856594703838,77.47322369286417,1965361
